roduid,UWI,lifetime_end,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB59HTDT05863590184934,267-84-9589,2017-09-18,Tubing,0.0,80.0,60.0,144.0,86.89333344,5.246666431,TAC_ABOVE_NIP,1,0,0,0,0,0,4.12,1.59,19.28,6.02,LowTangent,N,OTHER_ANCHOR,44.462574,90.506867,61.593742000000006,71.00955400000002,13.095541,84.105096,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,232.31,166.58,214.73,0.0,0.0,0.0,10012.1,1.75,305,0
GB73SKXG17154110898043,268-40-9553,2017-08-20,Tubing,0.0,75.0,60.0,144.0,84.3285675,5.364706039,TAC_ABOVE_NIP,0,0,0,0,1,0,4.05,2.83,17.12,6.44,LowTangent,N,OTHER_ANCHOR,68.255565,51.737647,-2.822914,48.932558,25.244755,74.144522,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,312.07,312.07,312.07,0.0,0.0,0.0,9897.1,1.75,419,0
GB49LVPX63800153253026,268-40-9553,2016-06-23,Tubing,0.0,75.0,60.0,144.0,84.33000183,5.199999809,TAC_ABOVE_NIP,0,0,1,0,1,0,4.05,2.83,17.12,6.44,LowTangent,N,OTHER_ANCHOR,99.00504,195.558057,100.174057,149.75968999999995,41.434109,191.193798,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,886,307.28,307.28,307.28,0.0,0.0,0.0,9897.1,1.75,374,0
GB59PDMW12291500002497,268-82-6734,2018-09-01,Tubing,0.0,75.0,65.0,165.07228490000003,99.63999939,4.099999905,TAC_ABOVE_NIP,0,0,0,0,0,0,3.11,0.84,25.99,7.21,LowTangent,N,OTHER_ANCHOR,142.436625,164.459182,48.60257100000001,227.493902,225.167683,452.661585,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,900,222.38,172.21,215.5,0.0,0.0,0.0,8003.4,Other,316,0
GB76HYJW52771276474305,268-82-6734,2020-04-05,Tubing,0.0,75.0,65.0,168.0200043,99.0,6.199999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.74,0.84,17.15,7.21,LowTangent,N,OTHER_ANCHOR,120.376298,37.991202,-82.25312,106.813067,134.549856,241.362923,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,900,227.74,119.52,167.39,0.0,254.61,0.0,8507.2,Other,579,0
GB66GIEZ95965461639805,273-63-6416,2018-10-07,Tubing,0.0,75.0,60.0,216.1199951,22.2923069,5.0,PACKER_DONNAN,1,0,0,0,0,0,1.6170789,3.739130435,8.7,1.98,Vertical,N,arrowset,67.62134300000001,71.120448,5.576444,11.551333,2.088889,13.640222,UNKNOWN,True,strategize next-generation users,K,875,63.42,63.42,63.42,0.0,0.0,0.0,5204.3,1.5,135,0
GB97FKAZ93323771133513,273-63-6416,2018-12-07,Sucker Rod Pump,0.0,75.0,60.0,216.1199951,92.59999847,5.699999809,PACKER_DONNAN,0,0,0,0,0,0,3.7391305,3.739130435,19.23,1.98,Vertical,N,arrowset,33.285538,55.400923,31.894545,1.434394,0.501667,1.936061,UNKNOWN,True,strategize next-generation users,SpecialService,875,65.1,65.1,65.1,0.0,453.51,0.0,5166.1,1.5,57,0
GB72ZFSG56575588256580,273-75-6051,2017-03-03,Tubing,0.0,75.0,60.0,169.3999939,70.10140991,5.699999809,PACKER_DONNAN,1,0,1,0,0,0,1.88,1.88,20.72,5.89,LowTangent,N,arrowset,90.647306,145.003732,66.150548,72.864553,49.835735,122.700288,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,872,195.92,195.92,195.92,0.0,0.0,0.0,10053.2,1.75,338,0
GB55LOOW95972530230015,273-75-6051,2019-05-27,Sucker Rod Pump,0.0,80.0,60.0,169.8200073,66.59999847,5.5,TAC_BELOW_NIP,1,0,0,0,0,0,1.88,1.88,17.15,5.89,LowTangent,N,OTHER_ANCHOR,67.370295,34.686623,-33.179805,33.586645000000004,20.656156,54.242801,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,872,210.71,210.71,210.71,0.0,0.0,0.0,9787.2,1.75,270,0
GB56VGCO51172970753940,273-75-6051,2017-10-09,Rods,0.0,75.0,60.0,169.8123358,89.60624695,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,1.88,1.88,17.12,5.89,LowTangent,N,OTHER_ANCHOR,70.83115,85.127455,13.96684,70.727273,65.406926,136.134199,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,205.9,205.9,205.9,0.0,0.0,0.0,10059.5,1.75,219,0
GB61NTNG55565675299379,273-75-6051,2016-03-27,Tubing,0.0,75.0,60.0,169.3999939,82.86528015,6.400000095,PACKER_DONNAN,0,0,1,0,0,0,1.88,1.88,20.68,5.89,LowTangent,N,arrowset,81.875862,105.328738,24.531683,112.879808,79.0625,191.942308,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,872,215.6,215.6,215.6,0.0,0.0,0.0,10077.4,1.75,191,0
GB98KTNK34860170430736,276-59-8249,2020-02-10,Tubing,0.0,75.0,60.0,144.1999969,83.0,6.0,PACKER_DONNAN,1,0,0,0,0,0,1.7,0.82,20.73,3.16,Vertical,N,arrowset,131.54261,61.583995,-66.37475400000001,27.70644,13.964216,41.670656,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,74.1,74.1,74.1,0.0,63.88,0.0,10642.5,1.25,768,0
GB34DKQI36570536132977,276-59-8249,2017-12-21,Sucker Rod Pump,0.0,75.0,60.0,144.1537364,97.64800262,5.099999905,PACKER_DONNAN,1,0,1,0,0,0,1.7,0.82,20.73,3.16,Vertical,N,arrowset,66.586885,110.473098,44.315652,47.484554,23.738421,71.316887,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,79.76,52.71,79.76,0.0,0.0,0.0,10663.1,1.5,1847,0
GB45CSQQ93158010546143,284-95-8383,2017-09-04,Tubing,0.0,75.0,60.0,144.0,89.56922913,5.078260899,TAC_BELOW_NIP,0,0,0,0,1,0,2.7272727000000003,2.727272727,17.19,3.85,Vertical,N,OTHER_ANCHOR,61.211149,92.709927,30.982871000000006,74.386861,22.296837,96.683698,SLICK_SINKER_BARS,False,mesh enterprise portals,D,875,135.14,135.14,135.14,0.0,0.0,0.0,9230.8,1.5,378,0
GB42NFQI46634751927130,284-95-8383,2016-08-21,Tubing,0.0,80.0,60.0,144.0,88.64444733,5.699999809,TAC_ABOVE_NIP,0,0,0,0,1,0,2.7272727000000003,2.727272727,0.0,3.85,Vertical,N,OTHER_ANCHOR,83.79143499999998,153.196695,72.24408299999997,140.4625,44.754167,185.216667,SLICK_SINKER_BARS,False,mesh enterprise portals,D,875,140.13,140.13,140.13,0.0,0.0,0.0,9629.7,1.5,218,0
GB55SHFM04470975820878,286-84-6336,2018-10-20,Rods,0.0,75.0,60.0,144.0,91.59999847,5.699999809,TAC_ABOVE_NIP,1,0,1,0,0,0,2.6834073,1.763367824,17.19,6.4,LowTangent,N,OTHER_ANCHOR,85.854917,89.408163,3.162532,78.59902,35.703922,114.302941,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,175.48,175.48,175.48,0.0,0.0,0.0,9443.4,1.75,975,0
GB98HJZP88578069002496,289-32-8553,2018-09-23,Tubing,0.0,75.0,60.0,144.0,88.60370636,4.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.15,1.14,18.8,1.75,Vertical,N,OTHER_ANCHOR,98.590417,141.855621,46.626272,52.847573,32.526720000000005,85.37429300000002,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,83.73,83.73,83.73,0.0,189.68,0.0,9844.2,1.75,355,0
GB65DMDQ59256019987107,289-32-8553,2017-09-29,Sucker Rod Pump,0.0,75.0,60.0,144.0,37.90000153,4.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.15,1.14,32.38,1.75,Vertical,N,OTHER_ANCHOR,60.0,68.431818,8.431818,33.65,8.146875,41.796875,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,77.26,77.26,77.26,0.0,0.0,0.0,9825.6,1.5,316,0
GB20UXHQ71524350337949,289-32-8553,2016-11-14,Tubing,0.0,75.0,60.0,144.0,85.84166718,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,1.15,1.14,19.22,1.75,Vertical,N,OTHER_ANCHOR,73.537994,110.659574,37.121581,53.762918000000006,13.276596,67.039514,SLICK_SINKER_BARS,False,strategize next-generation users,D,884,81.86,81.86,81.86,0.0,0.0,0.0,9902.4,1.5,313,0
GB65LFZR58466930489897,289-93-3304,2017-11-03,Tubing,0.0,75.0,60.0,168.0198311,79.13928986,6.400000095,TAC_BELOW_NIP,1,0,0,0,0,0,2.67,2.21,17.11,3.64,Vertical,N,OTHER_ANCHOR,60.86004200000001,63.677185,-4.2832370000000015,83.39834,70.01244799999999,153.410788,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,206.76,206.76,206.76,0.0,128.21,0.0,9116.6,1.75,231,0
GB25LRCQ17071264998723,289-93-3304,2017-03-14,Rods,0.0,75.0,60.0,168.0,91.7516098,5.699999809,PACKER_DONNAN,1,0,0,0,0,0,2.67,2.21,20.7,3.64,Vertical,N,arrowset,76.354611,104.511243,32.210408,85.657609,62.5,148.157609,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,198.38,198.38,198.38,0.0,0.0,0.0,9889.4,1.75,356,0
GB13KKZY14219922107181,290-23-9957,2017-08-04,Tubing,0.0,75.0,60.0,144.0,89.328125,6.074999809,TAC_ABOVE_NIP,1,0,1,0,0,0,1.330398,1.270479992,19.25,2.58,Vertical,N,OTHER_ANCHOR,69.51746,73.36190500000002,3.844444,60.451852,13.687037,74.138889,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,881,118.42,118.42,118.42,0.0,0.0,0.0,10151.5,1.5,523,0
GB03DJSR02923592786629,292-29-2771,2017-08-31,Tubing,0.0,75.0,60.0,144.0,95.83333588,7.099999905,TAC_ABOVE_NIP,1,1,1,1,0,0,1.1406922,0.0,17.12,6.97,LowTangent,N,OTHER_ANCHOR,116.342344,153.43088,9.127955,180.679947,82.02656,262.706507,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,138.65,138.65,138.65,0.0,0.0,0.0,10276.4,1.75,712,0
GB50LUQP63939415079475,295-07-6407,2017-02-04,Tubing,0.0,75.0,60.0,144.0,92.63999939,4.928571701,TAC_ABOVE_NIP,1,0,1,0,0,0,6.9069695000000015,6.906969738,17.11,1.39,Vertical,N,OTHER_ANCHOR,72.708709,112.900901,40.192192,66.785326,35.932065,102.717391,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,871,106.19,106.19,106.19,0.0,0.0,0.0,10177.2,1.5,351,0
GB71WUFK68363009126221,296-83-6638,2018-02-21,Sucker Rod Pump,0.0,75.0,0.0,117.2287582,87.36458588,2.799999952,TAC_ABOVE_NIP,1,0,1,1,0,0,2.5472412,0.8275058809999999,19.24,3.27,Vertical,N,OTHER_ANCHOR,45.278919,43.983131,-0.546643,17.344473,1.97027,19.316582,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,867,86.01,68.81,86.01,0.0,0.0,0.0,9183.4,1.5,1855,0
GB07HDMW57215705957758,299-47-2355,2018-08-22,Sucker Rod Pump,0.0,65.0,50.0,112.0,24.03541565,3.700000048,PACKER_DONNAN,1,0,1,1,0,0,8.928539,8.928539599,20.36,1.78,Vertical,N,arrowset,27.745607,27.056336,-0.6892699999999999,9.146132,3.209676,12.354836,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,870,118.94,118.94,118.94,0.0,0.0,0.0,9837.7,1.25,2917,0
GB19PIMI42046568173117,304-63-8430,2017-05-02,Tubing,0.0,75.0,60.0,148.7072243,97.88999939,4.599999905,PACKER_DONNAN,1,0,1,0,0,0,0.43521985,2.748864568,20.72,23.33,HighTangent,N,OTHER_PACKER,103.522248,171.564403,68.04215500000001,118.471429,41.246429,159.717857,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,871,274.85,274.85,58.73,0.0,0.0,0.0,10874.2,1.5,526,0
GB48BYPX39507394271257,304-63-8430,2018-10-14,Tubing,0.0,75.0,60.0,168.0,82.25,5.099999905,PACKER_DONNAN,1,0,0,0,0,0,0.37852582,2.748864568,20.7,23.33,HighTangent,N,arrowset,74.675976,78.148818,4.045545,96.589388,39.460629,136.050018,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,871,283.43,283.43,58.23,0.0,29.85,0.0,9558.4,2,529,0
GB41BGJL90108995575108,304-63-8430,2019-04-22,Sucker Rod Pump,4.0,75.0,60.0,168.0,95.90000153,4.5,PACKER_DONNAN,1,0,0,0,0,0,0.37852582,2.748864568,20.53,23.33,HighTangent,N,arrowset,86.442614,95.171341,8.576592999999999,50.495798,24.369787,74.865585,UNKNOWN,True,mesh enterprise portals,SpecialService,871,243.41,243.41,50.87,0.0,194.4,0.0,9571.2,2,184,0
GB69KZSS78709619890378,304-63-8430,2019-12-07,Rods,0.0,75.0,60.0,168.0,95.69999695,6.0043478010000015,TAC_BELOW_NIP,1,0,0,0,0,0,2.437769,2.748864568,31.91,23.33,HighTangent,N,OTHER_ANCHOR,109.410492,83.959237,-27.499283,59.148022,25.534963,84.682985,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,871,230.66,230.66,92.14,0.0,1509.94,0.0,9580.2,1.5,213,0
GB51WHEI11294833857172,306-30-3331,2018-04-19,Rods,0.0,75.0,60.0,144.0,98.11817932,7.0,TAC_ABOVE_NIP,1,0,1,1,0,0,2.66,2.66,0.0,5.74,LowTangent,N,OTHER_ANCHOR,102.443685,101.501231,0.028913,66.960483,40.479693,107.440176,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,260.49,260.49,260.49,0.0,0.0,0.0,10281.6,1.5,837,0
GB20MTHN30969406618851,306-30-3331,2019-10-21,Rods,1.0,75.0,60.0,144.0,98.09999847,6.199999809,TAC_ABOVE_NIP,1,1,0,0,0,0,2.66,2.66,20.37,5.74,LowTangent,N,OTHER_ANCHOR,103.851536,85.1191,-18.405266,50.055579,30.299801,80.35538100000002,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,237.72,237.72,237.72,0.0,0.0,0.0,10319.8,1.5,548,0
GB89WBRP08166501960879,308-04-8053,2019-01-11,Sucker Rod Pump,0.0,60.0,60.0,144.0,75.19999695,5.5,TAC_BELOW_NIP,0,0,0,0,0,0,1.584267,1.438990891,0.0,2.41,Vertical,Y,OTHER_ANCHOR,78.075572,124.369398,47.540932,52.18576,23.4911,75.67685999999998,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,151.99,143.67,143.67,0.0,0.0,0.0,9934.4,2,473,0
GB40GFJL78692363285344,308-04-8053,2017-09-21,Tubing,0.0,75.0,60.0,144.0,96.55455017,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.8454677,1.438990891,0.0,2.41,Vertical,Y,OTHER_ANCHOR,85.648883,131.781923,38.310223,141.710306,37.857939,179.568245,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,144.24,137.31,144.24,0.0,0.0,0.0,9934.4,1.75,343,0
GB64RKWF04594423341938,308-04-8053,2016-10-12,Tubing,0.0,75.0,60.0,144.0,95.07272339,6.199999809,TAC_ABOVE_NIP,1,0,1,0,0,0,1.8454677,1.438990891,0.0,2.41,Vertical,Y,OTHER_ANCHOR,84.12798599999998,177.775667,92.396399,156.749147,35.027304,191.776451,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,135.61,135.41,135.61,0.0,0.0,0.0,9954.2,1.75,576,0
GB57JCPI99549880074421,309-47-1115,2018-05-12,Tubing,0.0,80.0,64.0,144.0,85.42800140000001,5.520833492,TAC_ABOVE_NIP,0,0,1,0,0,0,0.85,0.76,17.18,2.06,Vertical,N,OTHER_ANCHOR,73.822447,105.459595,32.116292,66.99889,24.866815,91.865705,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,875,52.61,52.61,52.61,0.0,0.0,0.0,10088.4,1.75,840,0
GB50KJNL48819968174517,309-79-7701,2019-06-11,Tubing,5.0,50.0,70.0,169.4299927,82.19999695,7.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,2.731501,3.820580353,17.17,9.11,LowTangent,N,OTHER_ANCHOR,127.466133,63.680607,-64.080564,105.444747,76.036556,181.481304,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,359.41,359.41,128.96,0.0,188.84,0.0,9221.0,2,481,0
GB62VPYC09702205240416,309-79-7701,2018-02-06,Tubing,0.0,70.0,65.0,169.4299927,88.09999847,7.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,3.8205802,3.820580353,17.17,9.11,LowTangent,N,OTHER_ANCHOR,98.987056,107.074964,31.944101,111.95373700000002,92.839858,204.793594,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,886,396.58,396.58,396.58,0.0,188.84,0.0,9221.0,2,271,0
GB25GAEC69622452874608,314-38-0971,2020-04-15,Sucker Rod Pump,0.0,70.0,0.0,144.0,0.0,6.0,TAC_BELOW_NIP,0,0,0,0,0,0,2.22,2.22,19.24,3.8,Vertical,N,OTHER_ANCHOR,59.0998,85.972093,15.913529,29.885,53.483,83.368,UNKNOWN,False,mesh enterprise portals,D,882,210.78,210.78,210.78,0.0,126.66,0.0,10123.2,1.5,59,0
GB36DPOC88462297061602,314-38-0971,2016-05-09,Sucker Rod Pump,0.0,76.0,0.0,144.0,90.60526276,6.0,TAC_ABOVE_NIP,0,0,1,0,0,0,2.22,2.22,19.27,3.8,Vertical,N,OTHER_ANCHOR,144.325169,185.194831,40.869662,128.282618,30.155355,158.437973,SLICK_SINKER_BARS,False,mesh enterprise portals,D,882,228.84,228.84,228.84,0.0,0.0,0.0,10235.7,1.5,585,0
GB11NLGS45410244358354,314-38-0971,2020-02-02,Sucker Rod Pump,0.0,70.0,0.0,144.0,69.50454712,6.0,TAC_BELOW_NIP,1,0,0,0,0,0,2.22,2.22,19.24,3.8,Vertical,N,OTHER_ANCHOR,62.09794,79.274973,36.201923,40.733874,14.730784,55.465028,SLICK_SINKER_BARS,False,mesh enterprise portals,D,882,245.71,245.71,245.71,0.0,126.66,0.0,10123.2,1.75,1237,0
GB70AIVC20833029949589,314-38-0971,2016-09-12,Tubing,0.0,76.0,0.0,144.0,89.54074097,6.0,TAC_ABOVE_NIP,1,0,0,0,0,0,2.22,2.22,19.23,3.8,Vertical,N,OTHER_ANCHOR,47.068702,58.984733,11.916031,86.534351,40.21374,126.748092,SLICK_SINKER_BARS,False,mesh enterprise portals,D,882,248.81,248.81,248.81,0.0,0.0,0.0,10129.2,1.75,124,0
GB14DBJP34645934604453,316-66-5742,2016-05-05,Tubing,0.0,75.0,60.0,144.0107525,94.33636475,5.099999905,TAC_ABOVE_NIP,0,0,0,0,0,0,1.51,1.51,19.29,1.75,Vertical,N,OTHER_ANCHOR,63.168421,96.736842,33.568421,81.726316,42.831579,124.557895,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,145.29,145.29,145.29,0.0,0.0,0.0,10402.3,1.5,93,0
GB82OYIP64953138164828,316-66-5742,2018-10-21,Tubing,0.0,80.0,65.0,144.03999330000005,80.89583588,5.1047616,TAC_BELOW_NIP,1,0,0,0,0,0,1.51,1.51,19.23,1.75,Vertical,N,OTHER_ANCHOR,147.30240700000004,108.34178,-39.447593,64.63410999999999,30.350406,94.984516,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,145.53,145.53,145.53,505.56,0.0,0.0,9842.6,1.75,714,0
GB60ZDWY14877450548926,321-95-4889,2019-11-11,Tubing,0.0,75.0,65.0,168.0200043,98.09999847,5.199999809,TAC_BELOW_NIP,1,1,0,0,0,0,2.66,2.66,17.18,6.88,LowTangent,N,OTHER_ANCHOR,236.831545,164.051273,-72.351867,119.373134,196.053731,315.426866,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,292.27,292.27,292.27,0.0,0.0,0.0,9010.9,2,300,0
GB09YIFZ66265237562889,322-19-7740,2017-08-04,Rods,0.0,75.0,60.0,167.6275459,79.22692108,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,2.58,2.2,17.15,5.63,LowTangent,N,OTHER_ANCHOR,73.068252,82.354667,5.4180199999999985,84.611675,41.104061,125.715736,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,417.91,417.91,288.92,0.0,0.0,0.0,9820.6,1.75,379,0
GB71SDSO02820221330012,322-21-7731,2020-04-15,Tubing,1.0,75.0,65.0,168.0,84.40000153,5.8000001910000005,TAC_BELOW_NIP,0,0,0,0,0,0,1.6349498,1.249082808,17.09,1.59,Vertical,N,OTHER_ANCHOR,130.251851,22.270432,-108.218121,91.860802,56.420501,148.281304,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,143.48,143.48,143.48,0.0,190.2,0.0,9055.7,2,659,0
GB61GQNF86805573268325,322-21-7731,2018-03-05,Tubing,0.0,75.0,65.0,168.0,90.25881958,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.6349498,1.249082808,17.09,1.59,Vertical,N,OTHER_ANCHOR,129.132134,211.899645,79.85784100000002,179.079365,142.12698400000005,321.2063490000001,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,144.84,144.84,144.84,0.0,190.2,0.0,9055.7,2,310,0
GB22VJDN68176040124523,322-78-1517,2019-09-30,Tubing,0.0,80.0,65.0,144.0397759,96.0,6.199999809,TAC_ABOVE_NIP,1,1,0,0,0,0,3.228653,0.137288019,19.3,3.55,Vertical,N,OTHER_ANCHOR,144.51768,173.73852,37.136818,163.96745,92.8378,256.80525,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,349.48,349.48,349.48,0.0,0.0,0.0,10255.0,1.75,184,0
GB20IBGS05174778176185,322-78-1517,2020-03-29,Tubing,0.0,80.0,65.0,144.03999330000005,96.0,5.0,TAC_BELOW_NIP,0,0,0,0,0,0,3.228653,0.137288019,17.13,3.55,Vertical,N,slimline,79.954145,77.405365,-5.34051,129.747563,71.46842600000002,201.21599,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,237.01,237.01,237.01,0.0,0.0,527.95,10276.2,1.75,177,0
GB53EXIL50306615968884,325-16-9509,2017-06-13,Tubing,0.0,76.0,65.0,144.2433238,97.90000153,5.900000095,TAC_ABOVE_NIP,1,0,1,0,0,0,6.14,6.14,17.19,1.76,Vertical,N,OTHER_ANCHOR,90.257009,176.14486000000005,85.88785,154.336149,44.488176,198.824324,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,D,881,58.09,58.09,58.09,0.0,0.0,0.0,10068.9,1.5,577,0
GB33DHNW94628656873725,327-09-3106,2018-06-04,Tubing,0.0,75.0,60.0,146.5,80.98518372,4.778571606,TAC_ABOVE_NIP,1,0,0,0,0,0,1.55,1.11,19.24,1.5,Vertical,Y,OTHER_ANCHOR,74.477437,92.076242,10.959757000000002,66.254453,12.239186,78.493639,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,107.83,106.71,107.83,0.0,0.0,0.0,10318.2,1.5,732,0
GB31JJND65449822023315,327-09-3106,2016-05-26,Sucker Rod Pump,0.0,77.0,63.0,146.5,79.49069977,4.900000095,TAC_ABOVE_NIP,0,0,1,0,0,0,1.55,1.11,24.7,1.5,Vertical,Y,OTHER_ANCHOR,65.38632199999999,82.998152,17.611829999999994,44.384473,10.881701,55.266174,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,108.96,108.96,108.96,0.0,0.0,0.0,10304.8,1.5,493,0
GB21WCXW54380771075770,327-09-3106,2019-09-27,Rods,0.0,75.0,60.0,146.46000669999995,96.0,4.5,TAC_BELOW_NIP,1,0,0,0,0,0,1.55,1.11,19.24,1.5,Vertical,Y,OTHER_ANCHOR,62.63,67.807389,4.937104,53.788133,12.704398,66.492531,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,107.41,106.15,107.41,0.0,0.0,0.0,10272.3,1.5,477,0
GB39LRNA46235651349692,331-34-0937,2019-12-06,Tubing,0.0,85.0,60.0,169.4299927,71.55347443,4.599999905,TAC_BELOW_NIP,1,0,0,0,0,0,4.821477400000001,4.282893782,19.26,5.25,LowTangent,N,OTHER_ANCHOR,75.09863399999998,82.079516,7.027139999999998,80.460123,26.444561,106.904684,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,304.72,290.34,304.72,0.0,321.5,0.0,8996.1,2,977,0
GB86HTPF06303439324495,331-34-0937,2017-04-01,Tubing,0.0,75.0,60.0,169.3999939,88.53333282,5.199999809,TAC_ABOVE_NIP,1,0,1,0,0,0,4.821477400000001,4.282893782,17.18,5.25,LowTangent,N,OTHER_ANCHOR,72.65305699999998,134.500972,61.847915,179.856275,48.603239,228.459514,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,322.99,322.99,322.99,0.0,0.0,0.0,10122.6,1.75,467,0
GB53OEVX46438297645035,333-68-3523,2019-05-17,Tubing,0.0,80.0,62.0,168.0,2.5,0.0,TAC_BELOW_NIP,1,1,0,0,0,0,1.83,1.65,17.21,2.3,Vertical,N,OTHER_ANCHOR,76.704153,88.331949,11.836617,91.19827,17.359578,108.557848,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,882,179.44,179.44,179.44,0.0,0.0,0.0,10235.6,1.5,474,0
GB55VWTY71432502113740,333-68-3523,2020-04-15,Rods,0.0,80.0,65.0,168.0,92.5,6.088888645,TAC_BELOW_NIP,1,0,0,0,0,0,1.83,1.65,20.62,2.3,Vertical,N,OTHER_ANCHOR,62.37439000000001,65.847778,3.473388,47.592527,10.126263,57.71879000000001,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,882,179.24,179.24,179.24,0.0,261.11,0.0,10192.9,1.75,331,0
GB87YUTI79718817545907,334-85-4106,2018-07-04,Sucker Rod Pump,0.0,75.0,60.0,144.0,99.11817932,5.3000001910000005,PACKER_DONNAN,0,0,0,0,0,0,4.36,4.36,2.93,2.19,Vertical,N,arrowset,82.465806,45.715962,-43.207661,76.029139,12.175494,88.204633,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,207.76,207.76,207.76,0.0,0.0,0.0,9947.1,1.5,383,0
GB21EGIV88277089210253,336-26-7497,2017-03-04,Tubing,0.0,75.0,60.0,144.0,90.98461914,5.8000001910000005,TAC_ABOVE_NIP,1,0,0,0,0,0,1.7963156999999998,1.680655987,17.12,4.3,LowTangent,Y,OTHER_ANCHOR,36.688543,66.440612,-5.968359,65.675781,29.679688,95.355469,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,137.91,137.91,137.91,0.0,0.0,0.0,10096.2,1.75,250,0
