roduid,UWI,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,Fillage,YesterdaysAverageSPM,bha_configuration,chemgroup1_any,chemgroup1_all,chemgroup2_any,chemgroup2_all,chemgroup3_any,chemgroup3_all,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,wellbore_category,manual_scale,packer_vs_tac,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,CHROME_LENGTH,ENDURALLOY_LENGTH,POLY_LENGTH,NIPPLE_SET_DEPTH,pump_bore,lifetimedays,contains_imputed
GB02OPTG35414097417249,540-51-3641,Tubing,0.0,80.0,65.0,144.0,0.0,4.900000095,TAC_BELOW_NIP,1,0,0,0,0,0,1.0097401,0.45854168,31.9,2.08,Vertical,N,slimline,42.483837,43.738295,12.844845,34.6942,13.0961,47.7903,SLICK_SINKER_BARS,False,strategize next-generation users,K,874,60.44,38.52,60.44,0.0,196.47,0.0,8703.6,1.5,100,0
GB60GIKU48267696208202,638-01-9762,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,0,0,0,0,0.84,0.8,19.31,1.4,Vertical,N,OTHER_ANCHOR,22.007613,18.332387,-3.675226,29.064323,9.133419,38.197742,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,D,900,68.04,68.04,68.04,0.0,0.0,0.0,10082.2,1.5,154,1
GB06RPJQ31095436015130,684-70-8661,Tubing,0.0,70.0,0.0,144.1999969,24.29999924,0.0,NOSEP_PACKER,1,0,0,0,0,0,1.454371,0.736842105,0.0,1.2,Vertical,N,OTHER_PACKER,73.195402,96.712644,23.517241,39.147239,9.680982,48.828221,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,52.4,52.4,52.4,0.0,0.0,0.0,9918.3,1.5,325,0
GB63BVEI36210119614093,385-83-5004,Tubing,0.0,75.0,60.0,144.0,84.21666718,5.400000095,PACKER_DONNAN,1,0,1,0,0,0,2.4980752,1.580374276,20.1,8.9,LowTangent,N,arrowset,76.270894,105.908198,29.95703,76.951515,45.767677,122.719192,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,181.2,181.2,161.78,0.0,0.0,0.0,10060.2,1.75,477,0
GB78NOIV79746509728490,206-97-9563,Tubing,0.0,75.0,60.0,144.19975280000003,79.61363983,5.522222042,TAC_BELOW_NIP,1,0,0,0,0,0,1.2554708,2.253,19.23,3.35,Vertical,N,OTHER_ANCHOR,74.17012199999998,87.144552,12.851729,67.46700899999999,18.435626,85.902635,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,484.54,484.54,437.96,0.0,0.0,0.0,9468.0,1.75,881,1
GB85QYHQ21592229773057,717-45-3996,Tubing,0.0,72.0,0.0,144.0,98.72727203,4.900000095,PACKER_DONNAN,1,0,1,0,0,0,1.81,1.13,20.73,3.0,Vertical,Y,arrowset,64.859125,60.339381,-4.519744,43.318782,3.23714,46.47391,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,150.29,99.69,113.81,0.0,0.0,0.0,10186.3,1.25,909,0
GB36YSFQ42602683463933,192-37-7458,Tubing,0.0,75.0,60.0,144.0,88.91666412,5.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,2.2,2.2,17.23,3.9,Vertical,N,OTHER_ANCHOR,233.032515,619.745123,385.790407,162.863132,79.048039,241.911171,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,881,202.85,202.85,202.85,0.0,0.0,0.0,10172.7,1.75,789,0
GB34PKFW94712301629044,519-88-1977,Tubing,0.0,70.0,60.0,144.0,90.00769043,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,2.6328504,0.6697343000000001,17.21,3.02,Vertical,N,OTHER_ANCHOR,83.252101,154.605042,71.352941,112.109244,40.516807,152.62605,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,103.96,64.34,103.96,0.0,0.0,0.0,10003.3,1.5,221,1
GB80LHUI15048759366879,712-24-7348,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,0.7746103,0.61861563,20.9,1.69,LowTangent,N,OTHER_PACKER,0.0,0.0,0.0,32.678467,6.4698,39.148267,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,870,55.89,55.89,55.89,0.0,0.0,0.0,10033.9,1.25,149,1
GB02NYWV10009641847716,291-54-7513,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.28,1.88,20.74,3.19,Vertical,N,arrowset,71.1194,92.84936,21.72996,100.38384,9.58016,109.964,SLICK_SINKER_BARS,True,strategize next-generation users,D,886,135.92,132.73,135.92,0.0,0.0,0.0,9752.3,1.5,249,1
GB95YGSY04030679723755,548-70-5358,Tubing,0.0,75.0,60.0,144.0,96.67575836,6.699999809,TAC_ABOVE_NIP,1,0,0,0,0,0,3.084819,3.0848191010000003,17.1,6.17,LowTangent,N,OTHER_ANCHOR,123.145057,151.91966100000005,30.241006,173.441341,81.71508399999998,255.156425,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,902,332.61,332.61,332.61,0.0,0.0,0.0,10331.9,1.75,170,0
GB81EVEF61938493227051,548-99-2796,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,4.0,4.0,20.72,2.76,Vertical,N,arrowset,120.628221,129.024771,8.39655,107.90516399999998,87.812668,196.041913,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,258.18,258.18,258.18,0.0,0.0,0.0,10545.5,1.5,370,1
GB40QXLA73233651839504,111-50-2478,Tubing,0.0,70.0,65.0,169.4299927,73.11739349,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,2.0361257,2.036125657,17.14,6.51,LowTangent,N,OTHER_ANCHOR,76.251302,127.612795,54.605732,155.49281299999996,40.258727,195.75154,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,882,241.55,200.16,142.08,0.0,0.0,0.0,10129.5,1.75,458,0
GB40MAVP24576157171568,047-76-6584,Tubing,6.0,75.0,65.0,169.4299927,88.80588531,5.8000001910000005,PACKER_DONNAN,1,0,0,0,0,0,3.74,3.42,20.92,7.57,LowTangent,N,arrowset,93.616479,102.792695,16.864723,68.943717,98.861414,167.80513100000005,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,371.99,371.99,258.77,0.0,418.73,0.0,9374.8,1.75,676,0
GB23UBUM28426075920295,684-70-8661,Tubing,0.0,70.0,0.0,144.1999969,58.67142868,6.099999905,NOSEP_PACKER,0,0,0,0,0,0,1.454371,0.736842105,0.0,1.2,Vertical,N,OTHER_PACKER,90.427308,30.397582,-60.029725,28.435294,10.117647,38.552941,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,65.37,65.37,65.37,0.0,0.0,0.0,9918.3,1.5,253,0
GB20XRGN05048308929172,078-62-6048,Tubing,0.0,75.0,60.0,143.9494017,99.80000305,6.400000095,TAC_ABOVE_NIP,1,0,0,0,0,0,1.4752623,0.653497178,0.0,1.9,Vertical,N,OTHER_ANCHOR,76.415267,52.985556,-24.388496,33.540376,52.018761,85.55913699999998,SLICK_SINKER_BARS,False,strategize next-generation users,D,900,64.1,64.1,64.1,0.0,0.0,0.0,10040.5,1.25,423,0
GB64OOJD76343317105681,386-71-6959,Tubing,0.0,70.0,60.0,168.0200043,95.57086945,5.099999905,TAC_BELOW_NIP,1,0,0,0,0,0,2.24,2.6,17.09,5.22,LowTangent,N,OTHER_ANCHOR,57.28812900000001,80.188,11.648286,47.3324,50.62771400000001,97.960114,SUCKER_RODS_W_GUIDES,True,strategize next-generation users,SpecialService,872,259.06,259.06,259.06,0.0,194.18,0.0,9815.8,1.5,170,0
GB40WDGK35720585438586,595-18-1894,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_TAC_DONNAN,0,0,0,0,0,0,1.02,1.02,20.91,1.77,Vertical,N,OTHER_PACKER,68.707483,53.77551,-14.931973,70.52641700000002,11.637188,82.163605,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,53.5,46.51,53.5,0.0,0.0,0.0,10382.1,1.5,441,1
GB33DHNW94628656873725,327-09-3106,Tubing,0.0,75.0,60.0,146.5,80.98518372,4.778571606,TAC_ABOVE_NIP,1,0,0,0,0,0,1.55,1.11,19.24,1.5,Vertical,Y,OTHER_ANCHOR,74.477437,92.076242,10.959757000000002,66.254453,12.239186,78.493639,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,107.83,106.71,107.83,0.0,0.0,0.0,10318.2,1.5,732,0
GB45TQAT88660710251496,139-14-6499,Tubing,0.0,75.0,60.0,144.03999330000005,81.43703461,4.922727585,TAC_BELOW_NIP,1,0,0,0,0,0,2.2633483,2.263348332,17.15,1.89,Vertical,N,OTHER_ANCHOR,70.49803299999998,85.040918,14.75049,99.565359,18.718954,118.284314,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,875,234.24,234.24,234.24,0.0,0.0,0.0,9527.8,1.75,268,0
GB90CUMX41860328956625,266-76-2019,Tubing,0.0,75.0,60.0,144.0,96.90000153,6.099999905,TAC_BELOW_NIP,0,0,0,0,0,0,2.51,2.51,17.12,2.98,Vertical,N,slimline,100.4175,438.398491,345.957725,60.50885600000001,90.904661,151.41351699999996,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,873,109.41,109.41,109.41,0.0,0.0,0.0,9600.8,1.5,227,0
GB57QMRD59942904275715,606-50-4194,Tubing,0.0,75.0,60.0,144.0,95.09600067,6.5,TAC_ABOVE_NIP,1,0,1,0,0,0,2.9509003,2.950900336,17.17,5.89,LowTangent,N,OTHER_ANCHOR,92.573982,110.417155,21.680022,111.788671,30.267974,142.056645,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,244.42,244.42,244.42,0.0,0.0,0.0,10063.2,1.75,445,0
GB69QTJQ26827920424923,798-43-7667,Tubing,0.0,75.0,60.0,169.3999939,86.40000153,5.699999809,PACKER_DONNAN,0,0,0,0,0,0,2.5454404,3.786376359,20.73,6.89,LowTangent,N,arrowset,96.259522,85.655208,-10.291012,74.21195300000002,49.234083,123.446036,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,432.35,432.35,116.55,0.0,127.59,0.0,10031.9,1.75,309,0
GB54PFBD90867052594013,122-72-7260,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,0.7895713000000001,0.789571276,20.75,1.67,Vertical,N,arrowset,67.454267,132.78966699999998,65.3354,53.41953,22.1346,75.702685,SLICK_SINKER_BARS,False,strategize next-generation users,D,885,56.31,56.31,56.31,0.0,0.0,0.0,9919.0,1.5,149,1
GB96AKBI74121445836854,338-31-8948,Tubing,0.0,70.0,60.0,142.9334608,93.30000305,6.199999809,TAC_ABOVE_NIP,1,0,0,0,0,0,2.469,8.33,17.13,2.02,Vertical,N,OTHER_ANCHOR,79.565912,77.76651899999997,-3.795495,106.734884,30.544186,137.27907,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,148.07,50.84,0.0,0.0,0.0,0.0,9959.0,1.75,199,1
GB68OMXS11534717274380,639-91-8934,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,1,0,1,0,0,0,1.9230769,1.923076923,19.22,1.6,Vertical,N,OTHER_ANCHOR,77.045139,84.677083,7.631944,61.197674,26.199612,87.397287,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,179.43,179.43,179.43,0.0,0.0,0.0,9880.7,1.75,516,1
GB17TTBB66633004308528,809-81-3406,Tubing,0.0,75.0,60.0,169.3999939,58.45357132,5.224999905,TAC_BELOW_NIP,1,0,0,0,0,0,4.03,4.51,17.38,5.77,LowTangent,N,OTHER_ANCHOR,68.39075600000001,74.368466,6.360754,61.22824,36.49323,97.72147,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,872,391.99,391.99,254.77,0.0,128.88,0.0,8606.2,1.75,515,0
GB64CQGL25238324642662,242-53-1621,Tubing,0.0,70.0,65.0,169.4299927,77.68333435,5.8000001910000005,TAC_BELOW_NIP,1,0,0,0,0,0,1.6147976000000002,2.7988505110000004,17.14,8.43,LowTangent,N,OTHER_ANCHOR,80.751707,127.837477,46.495007,133.090739,27.88843,160.97916899999996,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,882,271.14,271.14,134.07,0.0,125.1,0.0,9948.5,1.75,672,0
GB34HPUQ35464029647200,473-26-7206,Tubing,3.6667,80.0,65.0,144.03999330000005,80.0,6.5,TAC_BELOW_NIP,1,1,0,0,0,0,4.7222222999999985,4.722222222,17.14,3.2,Vertical,N,OTHER_ANCHOR,91.702005,159.46053500000005,68.61869,67.304119,139.993387,207.297506,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,292.24,292.24,292.24,0.0,327.09,0.0,10489.2,1.75,408,0
GB26RPHB13665720087608,444-33-0650,Tubing,0.0,75.0,60.0,145.5,80.45484161,4.0,TAC_ABOVE_NIP,0,0,0,0,1,0,0.74,0.74,19.26,1.37,Vertical,N,OTHER_ANCHOR,71.964497,106.771203,34.806706,57.058824,14.900327,71.95915,SLICK_SINKER_BARS,False,strategize next-generation users,D,874,77.8,77.8,77.8,0.0,0.0,0.0,9415.3,1.5,554,0
GB76VWNX94957709681092,207-54-2233,Tubing,0.0,75.0,60.0,144.0,88.5,5.3000001910000005,NOSEP_PACKER,1,1,1,1,0,0,0.8,0.37,0.0,1.54,Vertical,N,OTHER_PACKER,141.718821,175.564683,34.277809000000005,158.312556,77.72751600000002,236.040071,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,63.89,63.89,63.89,0.0,0.0,0.0,8859.5,1.75,1060,0
GB16YAQH04831780990782,887-29-8974,Tubing,0.0,75.0,60.0,144.0,72.19999695,5.8000001910000005,PACKER_DONNAN,1,0,1,0,0,0,4.003439,3.4608001180000003,20.72,14.37,HighTangent,N,arrowset,91.778976,90.872372,-0.195975,133.45666699999998,35.182222,168.63888899999995,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,298.3,298.3,298.3,0.0,0.0,0.0,10073.4,1.75,855,0
GB57KUSX23183422159836,727-80-3453,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,2.7106905,1.149508232,20.75,2.31,Vertical,N,arrowset,86.377571,31.710181,-54.66739000000001,74.312089,65.01491,139.778851,SLICK_SINKER_BARS,False,strategize next-generation users,D,900,133.88,133.88,133.88,0.0,0.0,0.0,10044.6,1.75,386,1
GB03VEBQ31696796218819,494-46-6738,Tubing,0.0,72.0,60.0,144.0,86.53333282,5.515,TAC_ABOVE_NIP,0,0,1,1,0,0,2.4450862,2.445086316,0.0,8.64,LowTangent,N,OTHER_ANCHOR,176.58795700000005,293.411585,116.823628,136.359756,104.017165,240.376921,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,238.08,238.08,238.08,0.0,0.0,0.0,10458.6,1.5,312,1
GB93AKLC55899507047592,523-01-4802,Tubing,0.0,76.0,60.0,144.0,76.8307724,5.78125,TAC_BELOW_NIP,1,0,0,0,0,0,2.38,2.38,17.14,4.0,LowTangent,N,OTHER_ANCHOR,67.717219,78.295707,11.177448,88.279302,27.86783,116.147132,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,204.35,204.35,204.35,0.0,348.37,0.0,9961.9,2,361,0
GB51MVZZ91118244728877,309-47-1115,Tubing,0.0,76.0,60.0,144.0,64.07430267,5.515,PACKER_DONNAN,0,0,1,0,0,0,0.85,0.76,20.93,2.06,Vertical,N,arrowset,69.708683,116.112045,46.403361,86.83193299999998,40.557423,127.389356,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,875,51.07,51.07,51.07,0.0,0.0,0.0,10153.1,1.75,347,1
GB48ZDSU79690172656440,595-18-1894,Tubing,0.0,71.0,0.0,144.0,95.21481323,4.3000001910000005,TAC_ABOVE_NIP,1,0,1,0,0,0,1.02,1.02,19.25,1.77,Vertical,N,OTHER_ANCHOR,117.228289,237.01474,117.676633,176.78571399999996,108.984694,285.7704080000001,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,51.79,44.51,51.79,0.0,0.0,0.0,10403.0,1.75,185,0
GB55FKRP46023361455931,276-59-8249,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.7,0.82,20.73,3.16,Vertical,N,arrowset,105.756178,112.793694,7.037516,70.78589699999998,34.085096,105.088462,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,79.98,52.8,79.98,0.0,0.0,0.0,10648.4,1.5,156,1
GB09FLYI82716511229994,065-61-0852,Tubing,0.0,75.0,60.0,144.0,0.0,0.0,TAC_BELOW_NIP,1,0,0,0,0,0,1.3566764999999998,3.307563212,17.12,7.2,LowTangent,N,OTHER_ANCHOR,44.498548,113.674728,68.37475400000001,64.930328,22.844262,87.77459,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,334.22,334.22,98.6,0.0,0.0,0.0,10031.4,1.75,243,0
GB20MRKP31174226014548,486-71-8999,Tubing,0.0,71.0,0.0,144.0,81.0,6.699999809,PACKER_DONNAN,1,0,1,0,0,0,0.85310787,0.6990594859999999,20.72,1.05,Vertical,N,arrowset,65.111111,74.575397,9.464286,46.427105,26.154004,72.581109,SLICK_SINKER_BARS,False,strategize next-generation users,D,883,44.73,44.73,44.73,0.0,0.0,0.0,9899.5,1.5,480,0
GB36WSYZ49655749729702,884-54-0593,Tubing,0.0,80.0,65.0,144.03999330000005,84.09999847,5.699999809,TAC_BELOW_NIP,1,0,0,0,0,0,0.72750956,0.0,21.16,0.54,Vertical,N,OTHER_ANCHOR,66.191532,91.278852,27.955346,88.893516,29.921199,118.814715,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,259.54,259.54,69.48,0.0,131.04,0.0,9780.8,1.75,451,0
GB05JYUF46697650700883,350-20-5964,Tubing,0.0,75.0,65.0,162.9566709,90.19999695,6.099999905,TAC_BELOW_NIP,0,0,0,0,0,0,3.39,0.86,20.04,7.9,LowTangent,N,OTHER_ANCHOR,117.010623,248.732205,148.570469,334.230749,132.090956,466.321705,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,D,881,140.05,81.93,140.05,0.0,0.0,0.0,9515.4,2,356,0
GB88CUNY15436086711173,123-08-5173,Tubing,0.0,74.0,60.0,168.0,73.87142944,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,1.4634147,1.463414634,19.23,1.4,Vertical,N,OTHER_ANCHOR,93.38871,168.06497199999995,74.676262,71.802374,18.45514,90.257514,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,881,123.21,123.21,123.21,0.0,0.0,0.0,10332.2,1.5,523,1
GB97PXOM58843599279241,368-86-9975,Tubing,0.0,76.0,60.0,144.0,91.40000153,6.0,TAC_ABOVE_NIP,0,0,0,0,1,0,1.5,1.5,17.22,5.0,LowTangent,N,OTHER_ANCHOR,102.865188,240.87555,139.01431399999998,192.453865,50.855362,243.309227,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,886,254.03,254.03,254.03,0.0,0.0,0.0,9744.0,1.75,385,0
GB95LOAS10665644659570,224-59-6560,Tubing,0.0,75.0,60.0,76.83392226,98.21111298,5.8000001910000005,NOSEP_PACKER,0,0,1,1,0,0,2.2868912,2.286891105,0.0,2.46,Vertical,N,hornet,113.19,110.996648,-3.348523,93.306818,62.488636,155.795455,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,188.84,188.84,188.84,0.0,0.0,0.0,10211.2,1.75,342,0
GB80LRQS28801032797233,869-64-7299,Tubing,0.0,75.0,60.0,168.0,70.81034088,5.0,TAC_BELOW_NIP,1,0,0,0,0,0,1.47,1.02,17.15,2.19,Vertical,N,OTHER_ANCHOR,64.37331,106.931884,62.28972,52.46729000000001,37.205607,89.67289699999998,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,SpecialService,872,141.88,141.88,141.88,0.0,0.0,0.0,9882.2,1.75,214,0
GB02VHCO54271054848692,325-16-9509,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,6.14,6.14,20.71,1.76,Vertical,N,arrowset,85.504811,114.867994,31.060584,243.765311,36.339783,279.489031,SLICK_SINKER_BARS,False,strategize next-generation users,D,881,51.51,51.2,51.51,0.0,0.0,0.0,10105.7,1.5,323,1
GB25HGCK21321037568128,207-01-3041,Tubing,0.0,75.0,60.0,144.1999969,69.09999847,5.0,TAC_BELOW_NIP,1,0,0,0,0,0,1.272284,1.051525398,17.13,1.52,Vertical,N,OTHER_ANCHOR,67.22639000000001,79.833156,13.084123,72.106601,28.497290000000003,100.603891,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,61.18,53.74,61.18,0.0,126.58,0.0,9694.2,1.75,385,0
GB19PIMI42046568173117,304-63-8430,Tubing,0.0,75.0,60.0,148.7072243,97.88999939,4.599999905,PACKER_DONNAN,1,0,1,0,0,0,0.43521985,2.748864568,20.72,23.33,HighTangent,N,OTHER_PACKER,103.522248,171.564403,68.04215500000001,118.471429,41.246429,159.717857,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,871,274.85,274.85,58.73,0.0,0.0,0.0,10874.2,1.5,526,0
GB08BQMZ79133336591474,459-78-7010,Tubing,4.0,75.0,60.0,169.42988119999995,86.61428833,5.699999809,TAC_ABOVE_NIP,0,0,0,0,0,0,5.0005774,5.000577605,17.17,14.47,HighTangent,N,OTHER_ANCHOR,99.167756,110.738066,10.681166,69.986076,41.461675,111.44775,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,459.58,459.58,459.58,0.0,0.0,0.0,10175.5,1.75,574,0
GB94QCOT38491000843943,241-68-6292,Tubing,0.0,80.0,60.0,145.5,78.80000305,5.8000001910000005,TAC_ABOVE_NIP,0,0,1,0,0,0,1.9428227,1.10133327,19.28,7.27,LowTangent,N,OTHER_ANCHOR,67.93333299999999,128.76,60.82666700000001,57.28,25.026667,82.306667,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,871,134.08,97.78,134.08,0.0,0.0,0.0,10522.5,1.5,71,0
GB81RUMM38462635662714,473-26-7206,Tubing,0.0,70.0,55.0,144.03999330000005,98.81874847,5.900000095,TAC_BELOW_NIP,1,1,0,0,0,0,4.7222222999999985,4.722222222,19.98,3.2,Vertical,N,OTHER_ANCHOR,89.35226999999998,170.950482,83.32569699999998,118.245509,149.520958,267.766467,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,901,257.78,257.78,257.78,0.0,322.81,0.0,10489.3,1.5,161,0
GB45RAWA59347508894450,121-78-4988,Tubing,0.0,75.0,60.0,144.0,82.90416718,6.0,TAC_ABOVE_NIP,1,0,1,0,0,0,2.4941685,2.494168581,19.28,2.1,Vertical,N,OTHER_ANCHOR,64.95588199999999,122.943627,57.987745,93.629902,31.661765000000006,125.291667,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,201.01,201.01,201.01,0.0,0.0,0.0,9786.4,1.5,370,0
GB78GLPT33642211778227,219-24-3610,Tubing,0.0,75.0,60.0,144.0,93.66249847,5.8000001910000005,TAC_ABOVE_NIP,0,0,1,0,0,0,1.2949346000000002,0.906833184,17.14,1.15,Vertical,N,OTHER_ANCHOR,94.845481,127.59484,32.749359000000005,154.455128,44.076923,198.532051,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,70.39,37.03,70.39,0.0,0.0,0.0,9704.7,1.75,304,0
GB21EGIV88277089210253,336-26-7497,Tubing,0.0,75.0,60.0,144.0,90.98461914,5.8000001910000005,TAC_ABOVE_NIP,1,0,0,0,0,0,1.7963156999999998,1.680655987,17.12,4.3,LowTangent,Y,OTHER_ANCHOR,36.688543,66.440612,-5.968359,65.675781,29.679688,95.355469,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,137.91,137.91,137.91,0.0,0.0,0.0,10096.2,1.75,250,0
GB98KTNK34860170430736,276-59-8249,Tubing,0.0,75.0,60.0,144.1999969,83.0,6.0,PACKER_DONNAN,1,0,0,0,0,0,1.7,0.82,20.73,3.16,Vertical,N,arrowset,131.54261,61.583995,-66.37475400000001,27.70644,13.964216,41.670656,SLICK_SINKER_BARS,False,strategize next-generation users,D,871,74.1,74.1,74.1,0.0,63.88,0.0,10642.5,1.25,768,0
GB53HLXP53634822867019,639-91-8934,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,TAC_ABOVE_NIP,0,0,1,0,0,0,1.9230769,1.923076923,17.13,1.6,Vertical,N,OTHER_ANCHOR,61.211073,95.356401,34.145329,113.442907,53.138408,166.581315,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,195.43,195.43,195.43,0.0,0.0,0.0,9904.0,1.75,288,1
GB57OGYV30180291965809,606-53-9109,Tubing,0.0,75.0,60.0,144.0,86.75416565,5.8000001910000005,PACKER_DONNAN,0,0,0,0,1,1,2.7,2.7,20.02,6.45,LowTangent,N,arrowset,72.76096700000002,73.799439,8.398366000000001,54.428105,35.228758,89.656863,UNKNOWN,True,strategize next-generation users,SpecialService,886,200.6,200.6,200.6,0.0,110.0,0.0,9729.8,1.5,286,0
GB58SYTJ13848024676456,562-45-5122,Tubing,0.0,75.0,60.0,144.0,84.228,5.515,PACKER_DONNAN,0,0,0,0,0,0,1.0291903,1.029190289,20.74,1.41,Vertical,N,arrowset,60.133038,49.719987,-11.136578,85.53504000000002,51.246852,136.968977,SLICK_SINKER_BARS,False,strategize next-generation users,D,900,92.63,92.63,92.63,0.0,0.0,0.0,9834.1,1.75,756,1
GB02IONW78415613509533,385-83-5004,Tubing,0.0,70.0,60.0,144.0,91.58461761,5.515,PACKER_DONNAN,0,0,1,0,0,0,2.4980752,1.580374276,20.71,8.9,LowTangent,N,arrowset,62.444444,147.84127,85.396825,142.079365,61.76190500000001,203.84127,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,177.57,177.57,177.57,0.0,0.0,0.0,10065.2,1.75,60,1
GB04PUYH30704831164871,483-59-5915,Tubing,0.0,70.0,65.0,168.22000119999996,94.80000305,4.699999809,PACKER_DONNAN,0,0,0,0,1,1,3.66,2.52,20.71,35.88,OffLease,N,arrowset,100.769543,54.651511,-45.034673,27.64899,23.69903,51.34802,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,367.28,360.72,122.42,0.0,259.24,0.0,11969.3,1.25,496,0
GB20IBGS05174778176185,322-78-1517,Tubing,0.0,80.0,65.0,144.03999330000005,96.0,5.0,TAC_BELOW_NIP,0,0,0,0,0,0,3.228653,0.137288019,17.13,3.55,Vertical,N,slimline,79.954145,77.405365,-5.34051,129.747563,71.46842600000002,201.21599,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,237.01,237.01,237.01,0.0,0.0,527.95,10276.2,1.75,177,0
